index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
208,tm7810,Nightmare in Columbia County,MOVIE,1991,,100,"['drama', 'crime', 'thriller']",['US'],,tt0102537,5.5,341.0
209,tm27601,Phir Bhi Dil Hai Hindustani,MOVIE,2000,PG-13,160,"['comedy', 'romance', 'drama']",['IN'],,tt0222270,6.1,7556.0
210,tm8687,Sam Kinison: Family Entertainment Hour,MOVIE,1991,,49,['comedy'],['US'],,,,
211,tm47530,Jeans,MOVIE,1998,,175,"['drama', 'romance', 'comedy']",['IN'],,tt0151121,6.4,3567.0
212,tm105716,Chaahat,MOVIE,1996,G,155,"['drama', 'romance']",['IN'],,tt0172234,5.5,2837.0
213,tm117873,Hum Aapke Hain Koun..!,MOVIE,1994,,206,"['romance', 'comedy', 'drama']",['IN'],,tt0110076,7.5,20986.0
214,tm189773,Maya Memsaab,MOVIE,1993,PG-13,126,"['romance', 'drama', 'thriller']",['IN'],,tt0137100,5.4,2177.0
215,tm7032,Out of Life,MOVIE,1991,,97,"['war', 'drama', 'crime', 'european']","['IT', 'LB', 'BE', 'FR']",,tt0102058,6.9,365.0
216,tm58893,Duplicate,MOVIE,1998,PG,165,"['comedy', 'action', 'crime', 'thriller']",['IN'],,tt0164550,5.5,7557.0
217,tm340430,Govindha Govindha,MOVIE,1993,,145,"['drama', 'action', 'crime']",['IN'],,tt0192087,6.6,351.0
218,tm184326,Damini,MOVIE,1993,,180,"['drama', 'crime']",['IN'],,tt0106655,7.8,3490.0
219,tm110225,English Babu Desi Mem,MOVIE,1996,PG,172,"['romance', 'comedy', 'drama']",['IN'],,tt0136153,4.5,2322.0
220,tm34391,Before the Flying Circus,MOVIE,2000,,55,"['comedy', 'documentation']",['GB'],,tt9230920,7.3,161.0
221,tm21911,Sam Kinison: Live in Vegas,MOVIE,1991,,72,"['comedy', 'music', 'documentation']",['US'],,tt0249934,6.6,272.0
222,tm118438,Anjaam,MOVIE,1994,,146,"['thriller', 'romance', 'drama']",['IN'],,tt0109134,6.6,6465.0
223,tm62176,Mann,MOVIE,1999,,174,"['drama', 'romance']",['IN'],,tt0206921,6.1,5413.0
224,tm57169,Monty Python: Live at Aspen,MOVIE,1998,,58,"['comedy', 'documentation']","['US', 'GB']",,tt0287570,7.8,1092.0
225,tm184224,Sinbad: Afros and Bellbottoms,MOVIE,1993,PG-13,59,"['comedy', 'documentation']",['US'],,tt0938331,7.8,166.0
226,tm44776,The Other,MOVIE,1999,,106,"['drama', 'european', 'romance']","['EG', 'FR']",,tt0196355,5.9,987.0
227,tm104933,Sinbad: Son of a Preacher Man,MOVIE,1996,,56,"['comedy', 'documentation']",['US'],,tt0938333,6.7,115.0
228,tm203186,Children of Shatila,MOVIE,1999,,50,"['documentation', 'history']",['LB'],,tt0243174,8.2,74.0
229,tm256669,Gumrah,MOVIE,1993,,149,"['action', 'crime', 'drama', 'thriller']",['IN'],,tt0107060,6.1,784.0
230,tm117840,The Emigrant,MOVIE,1994,,129,['drama'],"['EG', 'FR']",,tt0110545,6.5,998.0
231,tm334788,Yodha,MOVIE,1991,,142,"['drama', 'action']",['IN'],,tt0267130,4.5,198.0
232,tm110160,Avvai Shanmugi,MOVIE,1996,PG-13,160,"['drama', 'comedy']",['IN'],,tt0139872,7.9,2528.0
233,tm192301,Minsara Kanavu,MOVIE,1997,G,145,"['comedy', 'drama', 'romance']",['IN'],,tt0282003,6.7,1212.0
234,tm110766,Chronicle of a Disappearance,MOVIE,1996,,88,['drama'],"['US', 'FR', 'DE', 'PS']",,tt0115895,6.9,718.0
235,tm118256,Yaar Gaddar,MOVIE,1994,,147,"['crime', 'action', 'drama']",['IN'],,tt0111780,3.6,142.0
236,tm64729,Sinbad: Nothin' but the Funk,MOVIE,1998,,55,"['comedy', 'documentation']",['US'],,tt0938332,6.2,65.0
237,tm314602,Dushmani,MOVIE,1995,,156,"['romance', 'action', 'drama']",['IN'],,tt0112916,5.0,248.0
238,tm25389,Fiza,MOVIE,2000,,170,"['drama', 'romance', 'action', 'crime']",['IN'],,tt0248012,6.0,4168.0
239,tm42397,Hello Brother,MOVIE,1999,,131,"['romance', 'action', 'comedy', 'fantasy']",['IN'],,tt0233856,4.6,4230.0
240,tm210754,Have You Ever Seen Fireflies? - Theatre Play,MOVIE,1999,,118,"['drama', 'comedy']",['TR'],,,,
241,tm449775,Shikari,MOVIE,1991,,162,"['drama', 'action']","['IN', 'SU']",,tt0170416,5.9,66.0
242,tm255589,One Last Shot,MOVIE,1998,,30,[],[],,,,
243,ts4,Breaking Bad,SHOW,2008,TV-MA,48,"['drama', 'thriller', 'crime']",['US'],5.0,tt0903747,9.5,1727694.0
244,ts9,The Walking Dead,SHOW,2010,TV-MA,46,"['action', 'drama', 'scifi', 'thriller', 'horror']",['US'],11.0,tt1520211,8.2,945125.0
245,ts26091,The Staircase,SHOW,2004,TV-MA,49,"['crime', 'documentation', 'drama']",['FR'],2.0,tt0388644,7.8,21531.0
246,ts11,Downton Abbey,SHOW,2010,TV-14,58,"['drama', 'romance', 'european']",['GB'],6.0,tt1606375,8.7,197744.0
247,ts21469,Grey's Anatomy,SHOW,2005,TV-14,49,"['drama', 'romance']",['US'],18.0,tt0413573,7.6,293618.0
248,ts288536,The Great British Baking Show,SHOW,2010,TV-PG,57,"['reality', 'european']",['GB'],12.0,tt1877368,8.6,9564.0
249,ts6495,Criminal Minds,SHOW,2005,TV-14,44,"['thriller', 'crime', 'drama']",['US'],15.0,tt0452046,8.1,189191.0
250,ts22337,NCIS,SHOW,2003,TV-14,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",['US'],19.0,tt0364845,7.8,141049.0
251,ts8308,Community,SHOW,2009,TV-PG,23,['comedy'],['US'],6.0,tt1439629,8.5,252564.0
252,ts22011,Heartland,SHOW,2007,TV-PG,44,"['drama', 'family']",['CA'],15.0,tt1094229,8.4,15743.0
253,ts21465,Supernatural,SHOW,2005,TV-14,45,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",['US'],15.0,tt0460681,8.5,428639.0
254,tm33545,Forgetting Sarah Marshall,MOVIE,2008,R,111,"['comedy', 'drama', 'romance']",['US'],,tt0800039,7.1,280121.0
255,tm172683,War of the Worlds,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],,tt0407304,6.5,439027.0
256,ts17156,Arrested Development,SHOW,2003,TV-MA,28,['comedy'],['US'],5.0,tt0367279,8.7,297552.0
257,ts20573,The IT Crowd,SHOW,2006,TV-14,25,"['comedy', 'european']",['GB'],5.0,tt0487831,8.5,147409.0
258,ts12724,30 Rock,SHOW,2006,TV-14,25,"['comedy', 'sport']",['US'],7.0,tt0496424,8.3,121514.0
259,ts3371,Avatar: The Last Airbender,SHOW,2005,TV-Y7,24,"['scifi', 'family', 'fantasy', 'animation', 'action']",['US'],3.0,tt0417299,9.3,297336.0
260,tm92641,Inception,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",,tt1375666,8.8,2268288.0
261,tm102740,The Other Guys,MOVIE,2010,,107,"['crime', 'action', 'comedy']",['US'],,tt1386588,6.6,263019.0
262,tm87484,How to Train Your Dragon,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],,tt0892769,8.1,719717.0
263,ts20604,Friday Night Lights,SHOW,2006,TV-14,43,"['drama', 'sport']",['US'],5.0,tt0758745,8.7,64449.0
264,tm39030,Casino Royale,MOVIE,2006,,139,"['thriller', 'action', 'european']","['GB', 'US', 'BS', 'CZ', 'DE']",,tt0381061,8.0,644336.0
265,tm78592,Michael Clayton,MOVIE,2007,R,120,"['thriller', 'crime', 'drama']",['US'],,tt0465538,7.2,163878.0
266,ts21511,My Little Pony: Friendship Is Magic,SHOW,2010,TV-Y7,22,"['scifi', 'animation', 'drama', 'fantasy', 'music', 'comedy', 'family']","['CA', 'US']",9.0,tt1751105,7.6,20708.0
267,ts19036,The Fairly OddParents,SHOW,2001,TV-Y7,24,"['scifi', 'family', 'fantasy', 'animation', 'comedy']","['US', 'CA']",10.0,tt0235918,7.2,38046.0
268,tm116324,Jackass: The Movie,MOVIE,2002,R,88,"['action', 'comedy', 'documentation']",['US'],,tt0322802,6.6,92305.0
269,ts32186,Sonic X,SHOW,2003,TV-Y7,21,"['action', 'drama', 'thriller', 'animation', 'comedy', 'fantasy', 'family', 'scifi']",['JP'],3.0,tt0367413,6.1,4577.0
270,ts11313,DEATH NOTE,SHOW,2006,TV-14,24,"['scifi', 'animation', 'crime', 'drama', 'fantasy', 'thriller']",['JP'],1.0,tt0877057,9.0,302147.0
271,tm34310,Zoolander,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",,tt0196229,6.5,260975.0
272,ts21247,The Vampire Diaries,SHOW,2009,TV-14,42,"['scifi', 'drama', 'thriller', 'fantasy', 'horror', 'romance']",['US'],8.0,tt1405406,7.7,310776.0
273,tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",,tt0367594,6.6,465995.0
274,tm78671,Cleaner,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],,tt0896798,6.1,41052.0
275,tm89036,Harold & Kumar Go to White Castle,MOVIE,2004,R,88,['comedy'],['US'],,tt0366551,7.0,193053.0
276,tm86803,The Social Network,MOVIE,2010,PG-13,121,['drama'],['US'],,tt1285016,7.8,681286.0
277,tm105329,Road to Perdition,MOVIE,2002,R,117,"['thriller', 'documentation', 'crime', 'drama']",['US'],,tt0257044,7.7,263212.0
278,ts20305,Naruto,SHOW,2002,TV-PG,23,"['scifi', 'comedy', 'animation', 'action', 'fantasy', 'thriller']",['JP'],6.0,tt0409591,8.4,93980.0
279,tm35463,Blow,MOVIE,2001,R,124,"['drama', 'crime']",['US'],,tt0221027,7.5,255099.0
280,tm84371,Shooter,MOVIE,2007,R,124,"['thriller', 'action', 'drama']",['US'],,tt0822854,7.2,329417.0
281,tm139658,Big Fish,MOVIE,2003,PG-13,125,"['drama', 'fantasy', 'romance']",['US'],,tt0319061,8.0,435503.0
282,tm79442,The Bourne Ultimatum,MOVIE,2007,PG-13,115,"['thriller', 'action']","['DE', 'ES', 'US', 'FR']",,tt0440963,8.0,627009.0
283,tm131038,Public Enemies,MOVIE,2009,R,143,"['crime', 'drama', 'history', 'action', 'european']",['US'],,tt1152836,7.0,297525.0
284,ts2230,America's Next Top Model,SHOW,2003,TV-14,44,['reality'],['US'],24.0,tt0391576,5.6,17843.0
285,tm154187,Sherlock Holmes,MOVIE,2009,PG-13,129,"['crime', 'action', 'thriller']","['GB', 'US', 'AU', 'DE']",,tt0988045,7.6,620154.0
286,tm133767,Love Actually,MOVIE,2003,R,139,"['drama', 'comedy', 'romance']","['GB', 'US']",,tt0314331,7.6,474176.0
287,tm88738,Closer,MOVIE,2004,R,94,"['drama', 'romance']","['GB', 'US']",,tt0376541,7.2,215678.0
288,ts17942,Chappelle's Show,SHOW,2003,TV-14,21,"['comedy', 'music']",['US'],3.0,tt0353049,8.8,62140.0
289,tm148270,Something's Gotta Give,MOVIE,2003,PG-13,128,"['romance', 'drama', 'comedy']",['US'],,tt0337741,6.7,120400.0
290,tm93055,Grown Ups,MOVIE,2010,PG-13,102,"['comedy', 'drama', 'european']",['US'],,tt1375670,5.9,247229.0
291,tm133374,The Blind Side,MOVIE,2009,PG-13,129,"['drama', 'sport']",['US'],,tt0878804,7.6,323939.0
292,tm26897,Quantum of Solace,MOVIE,2008,PG-13,106,"['thriller', 'action']","['GB', 'US']",,tt0830515,6.6,441023.0
293,tm109304,The Ring,MOVIE,2002,PG-13,111,"['horror', 'european']","['JP', 'US']",,tt0298130,7.1,341888.0
294,ts22267,Trailer Park Boys,SHOW,2001,TV-MA,25,"['comedy', 'crime']",['CA'],12.0,tt0290988,8.6,41791.0
295,tm76066,Into the Wild,MOVIE,2007,R,140,['drama'],['US'],,tt0758758,8.1,611379.0
296,tm90190,True Grit,MOVIE,2010,PG-13,110,"['western', 'drama']",['US'],,tt1403865,7.6,333378.0
297,tm997728,Blade Runner: The Final Cut,MOVIE,2007,R,117,"['action', 'thriller', 'scifi']",['US'],,,,
298,tm29737,Rambo,MOVIE,2008,R,92,"['thriller', 'action', 'war', 'european']","['US', 'DE']",,tt0462499,7.0,228799.0
299,tm84906,Stardust,MOVIE,2007,PG-13,122,"['fantasy', 'romance', 'family']","['US', 'IS', 'GB']",,tt0486655,7.6,269043.0
300,ts6644,Borgen,SHOW,2010,TV-MA,58,"['drama', 'european']",['DK'],4.0,tt1526318,8.5,23523.0
301,tm142086,The Last Samurai,MOVIE,2003,R,154,"['drama', 'history', 'war', 'action']","['NZ', 'JP', 'US']",,tt0325710,7.8,429097.0
302,ts22018,iCarly,SHOW,2007,TV-G,26,"['comedy', 'family', 'romance']",['US'],6.0,tt0972534,6.7,38281.0
303,ts30311,Victorious,SHOW,2010,TV-G,25,"['comedy', 'drama', 'family', 'music', 'romance', 'sport']",['US'],4.0,tt1604099,6.9,24224.0
304,tm95252,The Book of Eli,MOVIE,2010,R,118,"['thriller', 'action', 'drama', 'european']",['US'],,tt1037705,6.8,312538.0
305,tm136808,Identity,MOVIE,2003,R,90,['thriller'],['US'],,tt0340770,7.3,240433.0
306,ts21197,Merlin,SHOW,2008,TV-PG,44,"['action', 'scifi', 'drama', 'fantasy', 'european']",['GB'],5.0,tt1199099,7.9,80138.0
307,tm195620,Apocalypse Now Redux,MOVIE,2001,R,196,"['drama', 'war', 'thriller', 'horror']",['US'],,,,
308,tm109137,Shrek Forever After,MOVIE,2010,PG,93,"['fantasy', 'comedy', 'family', 'romance', 'animation']",['US'],,tt0892791,6.3,200354.0
309,tm84613,Hairspray,MOVIE,2007,PG,117,"['comedy', 'drama', 'romance']","['US', 'GB']",,tt0427327,6.7,128190.0
310,tm173551,Corpse Bride,MOVIE,2005,PG,77,"['fantasy', 'romance', 'animation', 'drama', 'family']",['US'],,tt0121164,7.3,265023.0
311,tm94606,Let Me In,MOVIE,2010,R,116,"['horror', 'drama', 'fantasy', 'thriller', 'european']","['GB', 'US']",,tt1228987,7.1,120208.0
312,tm136308,Monster,MOVIE,2003,R,110,"['crime', 'drama', 'thriller', 'european']",['US'],,tt0340855,7.3,149218.0
313,tm82985,Without a Paddle,MOVIE,2004,PG-13,95,"['thriller', 'comedy']",['US'],,tt0364751,5.8,47049.0
314,tm145593,Once Upon a Time in Mexico,MOVIE,2003,R,102,"['drama', 'action', 'crime', 'thriller']",['US'],,tt0285823,6.3,160449.0
315,tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,"['animation', 'drama', 'romance', 'comedy', 'family', 'fantasy', 'scifi']",['US'],,tt0844471,6.9,226225.0
316,ts30313,Offspring,SHOW,2010,,44,"['drama', 'comedy']",['AU'],7.0,tt1530541,8.3,4764.0
317,tm119111,Blade II,MOVIE,2002,R,117,"['thriller', 'fantasy', 'scifi', 'action', 'horror']",['US'],,tt0187738,6.7,214461.0
318,tm130647,Chloe,MOVIE,2009,R,99,"['thriller', 'drama', 'romance', 'european']","['US', 'CA', 'FR']",,tt1352824,6.3,72916.0
319,tm32919,Blood Diamond,MOVIE,2006,R,143,"['thriller', 'drama']","['US', 'DE']",,tt0450259,8.0,536858.0
320,tm23935,The Lake House,MOVIE,2006,PG,105,"['drama', 'fantasy', 'romance', 'documentation']",['US'],,tt0410297,6.8,148043.0
321,tm137143,Terminator 3: Rise of the Machines,MOVIE,2003,R,109,"['thriller', 'scifi', 'action', 'european']","['GB', 'US', 'DE']",,tt0181852,6.3,393998.0
322,tm28905,Beerfest,MOVIE,2006,R,110,['comedy'],['US'],,tt0486551,6.2,67748.0
323,tm44486,Heist,MOVIE,2001,R,107,"['thriller', 'drama', 'action', 'crime', 'european']",['US'],,tt0252503,6.5,36361.0
324,tm39487,Catch and Release,MOVIE,2006,PG-13,111,"['romance', 'comedy', 'drama']",['US'],,tt0395495,5.9,26157.0
325,tm169949,Just Like Heaven,MOVIE,2005,PG-13,95,"['drama', 'romance', 'fantasy', 'comedy']",['US'],,tt0425123,6.7,106755.0
326,ts35155,Gurren Lagann,SHOW,2007,TV-14,24,"['scifi', 'action', 'comedy', 'drama', 'animation']",['JP'],1.0,tt0948103,8.3,17024.0
327,tm184913,Four Brothers,MOVIE,2005,R,109,"['crime', 'action', 'drama', 'thriller']",['US'],,tt0430105,6.8,144656.0
328,tm118637,John Q,MOVIE,2002,PG-13,116,"['drama', 'thriller', 'crime']",['US'],,tt0251160,7.0,131999.0
329,tm58382,Not Another Teen Movie,MOVIE,2001,R,89,['comedy'],['US'],,tt0277371,5.7,104604.0
330,tm40009,21,MOVIE,2008,PG-13,123,"['drama', 'crime', 'history', 'thriller']",['US'],,tt0478087,6.8,247039.0
331,ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,"['scifi', 'animation', 'action', 'drama', 'thriller', 'war']",['JP'],3.0,tt0994314,8.7,62367.0
332,tm154470,Terminator Salvation,MOVIE,2009,PG-13,110,"['thriller', 'scifi', 'fantasy', 'war', 'action']","['US', 'DE', 'IT', 'GB']",,tt0438488,6.5,357557.0
333,tm22294,Deck the Halls,MOVIE,2006,PG,93,"['comedy', 'family']",['US'],,tt0790604,5.0,27797.0
334,tm78067,The Girl Next Door,MOVIE,2007,R,91,"['thriller', 'drama', 'crime', 'horror']",['US'],,tt0830558,6.5,26035.0
335,tm148379,The Cat in the Hat,MOVIE,2003,PG,81,"['fantasy', 'comedy', 'family']",['US'],,tt0312528,4.0,81971.0
336,tm76428,Jackass 2.5,MOVIE,2007,,64,"['documentation', 'comedy']",['US'],,,,
337,tm21467,Final Destination 3,MOVIE,2006,R,93,"['horror', 'thriller', 'action', 'crime', 'fantasy', 'european']","['CA', 'DE', 'US']",,tt0414982,5.8,139797.0
338,tm46436,Thir13en Ghosts,MOVIE,2001,R,91,"['thriller', 'horror', 'fantasy']","['CA', 'US']",,tt0245674,5.6,86492.0
339,tm57190,The One,MOVIE,2001,PG-13,87,"['scifi', 'thriller', 'action']",['US'],,tt0267804,5.9,91584.0
340,tm37546,Happy Feet,MOVIE,2006,PG,108,"['comedy', 'fantasy', 'animation', 'family', 'music', 'romance']",['AU'],,tt0366548,6.4,182612.0
341,tm30205,Ip Man,MOVIE,2008,R,108,"['drama', 'fantasy', 'action', 'history']","['HK', 'CN']",,tt1220719,8.0,221095.0
342,tm159310,Coach Carter,MOVIE,2005,PG-13,130,"['drama', 'sport', 'european']","['US', 'DE']",,tt0393162,7.3,143670.0
343,tm89592,Blade: Trinity,MOVIE,2004,R,106,"['action', 'thriller', 'fantasy', 'horror', 'scifi']",['US'],,tt0359013,5.8,175210.0
344,tm167516,Monster-in-Law,MOVIE,2005,PG-13,101,"['romance', 'comedy']","['US', 'DE']",,tt0369735,5.5,60693.0
345,tm79895,Halloween,MOVIE,2007,R,109,['horror'],['US'],,tt0373883,6.0,118815.0
346,tm88045,How Do You Know,MOVIE,2010,PG-13,121,"['drama', 'comedy', 'romance']",['US'],,tt1341188,5.4,49599.0
347,tm111600,The Sweetest Thing,MOVIE,2002,R,84,"['comedy', 'romance']",['US'],,tt0253867,5.1,58516.0
348,tm143938,The Final Destination,MOVIE,2009,R,82,"['horror', 'fantasy', 'scifi', 'action', 'thriller']",['US'],,tt1144884,5.1,104166.0
349,tm31187,The Other Boleyn Girl,MOVIE,2008,PG-13,115,"['romance', 'drama', 'history']","['GB', 'US']",,tt0467200,6.7,111694.0
350,tm141390,Friday the 13th,MOVIE,2009,R,97,"['horror', 'thriller']",['US'],,tt0758746,5.5,105938.0
351,tm74780,The Bucket List,MOVIE,2007,PG-13,97,"['drama', 'comedy', 'european']",['US'],,tt0825232,7.4,242733.0
352,tm150214,Freddy vs. Jason,MOVIE,2003,R,97,"['horror', 'action']","['IT', 'US']",,tt0329101,5.7,117986.0
353,ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,"['action', 'comedy', 'drama', 'family', 'scifi', 'animation']",['US'],4.0,tt1659175,7.9,6500.0
354,tm176528,Memoirs of a Geisha,MOVIE,2005,PG-13,145,"['drama', 'romance', 'european']","['FR', 'JP', 'US']",,tt0397535,7.3,146847.0
355,tm102337,A Nightmare on Elm Street,MOVIE,2010,R,95,"['horror', 'thriller', 'crime', 'drama']",['US'],,tt1179056,5.2,99192.0
356,tm36188,Body of Lies,MOVIE,2008,R,128,"['drama', 'action', 'thriller']","['GB', 'US']",,tt0758774,7.1,224896.0
357,tm88382,A Cinderella Story,MOVIE,2004,PG,95,"['romance', 'comedy', 'family']","['CA', 'US']",,tt0356470,5.9,86395.0
358,ts31263,The Mole,SHOW,2001,TV-14,52,['reality'],"['US', 'BE']",5.0,tt0294149,7.6,1104.0
359,tm47523,Osmosis Jones,MOVIE,2001,PG,95,"['animation', 'action', 'comedy', 'crime', 'family', 'fantasy', 'scifi']",['US'],,tt0181739,6.3,35711.0
360,tm24088,Scary Movie 4,MOVIE,2006,PG-13,83,"['comedy', 'horror']",['US'],,tt0362120,5.1,120188.0
361,tm137362,The Texas Chainsaw Massacre,MOVIE,2003,R,98,"['horror', 'crime']",['US'],,tt0324216,6.2,140741.0
362,tm177068,Fun with Dick and Jane,MOVIE,2005,PG-13,90,"['comedy', 'crime']",['US'],,tt0369441,6.1,143998.0
363,tm82442,TMNT,MOVIE,2007,PG,87,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']","['US', 'HK']",,tt0453556,6.2,64062.0
364,tm90864,Due Date,MOVIE,2010,R,95,"['drama', 'comedy']",['US'],,tt1231583,6.5,339626.0
365,tm101249,Cop Out,MOVIE,2010,R,107,"['comedy', 'thriller', 'action', 'crime']",['US'],,tt1385867,5.5,87673.0
366,ts687,The 4400,SHOW,2004,TV-14,44,"['scifi', 'thriller', 'drama']",['US'],4.0,tt0389564,7.3,44971.0
367,ts24028,Still Game,SHOW,2002,TV-14,29,"['comedy', 'european']",['GB'],9.0,tt0281491,8.9,7539.0
368,tm142564,3 Idiots,MOVIE,2009,PG-13,170,"['comedy', 'drama']",['IN'],,tt1187043,8.4,385782.0
369,ts23752,Midnight Diner,SHOW,2009,TV-MA,27,"['drama', 'comedy']",['JP'],5.0,tt1882928,8.6,2110.0
370,ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,"['drama', 'scifi', 'fantasy', 'family']",['AU'],3.0,tt0491603,7.2,14782.0
371,ts21740,Black Butler,SHOW,2008,TV-MA,25,"['scifi', 'fantasy', 'animation', 'comedy', 'drama', 'thriller', 'crime', 'horror', 'action']",['JP'],3.0,tt1316554,8.3,1856.0
372,ts30356,Octonauts,SHOW,2010,TV-Y,15,"['action', 'animation', 'comedy', 'family']",['GB'],6.0,tt1710177,7.6,1049.0
373,tm89684,New York Minute,MOVIE,2004,PG,87,"['comedy', 'crime', 'family', 'romance']",['US'],,tt0363282,4.8,23307.0
374,ts31514,Strawberry Shortcake,SHOW,2003,TV-Y,23,"['animation', 'family']",['US'],4.0,tt7996132,7.0,13.0
375,ts22005,Total Drama Island,SHOW,2007,TV-PG,23,"['action', 'reality', 'animation', 'family', 'comedy', 'drama']",['CA'],6.0,tt1173427,7.4,10523.0
376,tm183963,Dreamer: Inspired By a True Story,MOVIE,2005,PG,106,"['drama', 'family', 'sport', 'fantasy']",['US'],,tt0487897,6.8,13034.0
377,tm27268,Monster House,MOVIE,2006,PG,91,"['fantasy', 'animation', 'comedy', 'family']",['US'],,tt0385880,6.6,114942.0
378,tm81270,Starsky & Hutch,MOVIE,2004,PG-13,101,"['comedy', 'crime']",['US'],,tt0335438,6.1,145981.0
379,tm137342,Tears of the Sun,MOVIE,2003,R,121,"['drama', 'thriller', 'war', 'action']",['US'],,tt0314353,6.6,121066.0
380,ts21688,Boys Over Flowers,SHOW,2009,TV-14,64,"['comedy', 'drama', 'romance']",['KR'],1.0,tt1370334,7.9,11579.0
381,ts22318,Winx Club,SHOW,2004,TV-G,23,"['action', 'comedy', 'family', 'fantasy', 'animation', 'thriller', 'european']",['IT'],8.0,tt3233214,6.2,6700.0
382,tm161263,The Cave,MOVIE,2005,PG-13,97,"['horror', 'thriller', 'scifi', 'action', 'european']","['DE', 'US']",,tt0403424,5.1,38445.0
383,ts12815,Big Time Rush,SHOW,2009,TV-G,25,"['comedy', 'family']",['US'],4.0,tt1131746,6.3,12046.0
384,tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,2006,R,91,"['horror', 'thriller', 'documentation']",['US'],,tt0420294,5.8,72366.0
385,tm55303,I Am Sam,MOVIE,2001,PG-13,132,['drama'],['US'],,tt0277027,7.6,149082.0
386,tm31189,The Spiderwick Chronicles,MOVIE,2008,PG,96,"['fantasy', 'thriller', 'action', 'drama', 'family']",['US'],,tt0416236,6.5,94628.0
387,tm165593,Rumor Has It...,MOVIE,2005,PG-13,97,"['comedy', 'drama', 'romance']",['US'],,tt0398375,5.5,57894.0
388,ts15986,Dead Set,SHOW,2008,TV-MA,141,"['scifi', 'thriller', 'comedy', 'drama', 'horror', 'european']",['GB'],1.0,tt1285482,7.6,19684.0
389,ts26322,Toradora!,SHOW,2008,TV-14,30,"['animation', 'romance', 'comedy', 'drama']",['JP'],2.0,tt1279024,8.0,14307.0
390,tm78767,I Now Pronounce You Chuck & Larry,MOVIE,2007,PG-13,115,"['comedy', 'romance']",['US'],,tt0762107,5.9,146625.0
391,ts98340,Metallica: Some Kind of Monster,SHOW,2004,TV-MA,84,['western'],"['US', 'CA']",1.0,tt6954486,,
392,tm36644,World Trade Center,MOVIE,2006,PG-13,129,"['thriller', 'history', 'drama']",['US'],,tt0469641,6.0,83129.0
393,tm77649,Premonition,MOVIE,2007,PG-13,96,"['thriller', 'drama', 'fantasy']",['US'],,tt0477071,5.9,78119.0
394,ts33559,Shaun the Sheep,SHOW,2007,TV-G,7,"['animation', 'comedy', 'family', 'european']",['GB'],6.0,tt0983983,8.0,25.0
395,tm33113,Eagle Eye,MOVIE,2008,PG-13,118,"['thriller', 'action', 'european']","['US', 'DE']",,tt1059786,6.6,185430.0
396,tm78189,The Contractor,MOVIE,2007,R,105,"['thriller', 'european']","['BG', 'GB', 'US']",,,,
397,tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,PG,224,"['drama', 'romance', 'sport']",['IN'],,tt0169102,8.1,111053.0
398,tm147211,The Men Who Stare at Goats,MOVIE,2009,R,94,"['comedy', 'war']","['GB', 'US']",,tt1234548,6.2,131564.0
399,ts56549,Scare Tactics,SHOW,2003,TV-14,22,"['comedy', 'horror', 'reality', 'scifi', 'thriller']",['US'],5.0,tt0339968,6.7,2512.0
